0.826069,0.826069
0.805447,0.805447
0.749183,0.749183
0.724808,0.14371
0.724808,0.724808
0.677138,0.147988
0.677138,0.677138
0.670399,0.670399
0.647938,0.15259
0.647938,0.647938
0.421426,0.421426
0.421128,0.326854
0.421128,0.421128
0.421128,0.326855
0.421128,0.421128
0.421128,0.421128
0.421128,0.326618
0.421128,0.421128
0.421128,0.331713
0.421128,0.421128
0.421127,0.326622
0.421127,0.421127
0.421127,0.328674
0.421127,0.421127
0.421127,0.326622
0.421127,0.421127
0.421127,0.421127
0.421126,0.331477
0.421126,0.421126
0.421126,0.326855
0.421126,0.421126
0.421125,0.326621
0.421125,0.421125
0.421122,0.326623
0.421122,0.421122
0.421121,0.331473
0.421121,0.421121
0.421109,0.331463
0.421109,0.421109
0.42083,0.331242
0.42083,0.42083
0.42083,0.331241
0.42083,0.42083
0.420829,0.331243
0.420829,0.420829
0.420828,0.331242
0.420828,0.420828
0.420828,0.331243
0.420828,0.420828
0.420828,0.326853
0.420828,0.420828
0.420828,0.331241
0.420828,0.420828
0.420828,0.331477
0.420828,0.420828
0.420827,0.331476
0.420827,0.420827
0.420827,0.331241
0.420827,0.420827
0.420827,0.331241
0.420827,0.420827
0.420827,0.331242
0.420827,0.420827
0.420827,0.33124
0.420827,0.420827
0.420826,0.420826
0.420826,0.32662
0.420826,0.420826
0.420824,0.331238
0.420824,0.420824
0.420823,0.326854
0.420823,0.420823
0.420823,0.331238
0.420823,0.420823
0.420821,0.331236
0.420821,0.420821
0.420816,0.331232
0.420816,0.420816
0.4208,0.4208
0.420571,0.420571
0.420197,0.326622
0.420197,0.420197
0.41917,0.329936
0.41917,0.41917
0.418901,0.326422
0.418901,0.418901
0.417883,0.417883
0.41784,0.32889
0.41784,0.41784
0.417565,0.331478
0.417565,0.417565
0.417299,0.328464
0.417299,0.417299
0.417248,0.331476
0.417248,0.417248
0.416942,0.416942
0.415893,0.327357
0.415893,0.415893
0.415788,0.331241
0.415788,0.415788
0.41511,0.331039
0.41511,0.41511
0.41339,0.331477
0.41339,0.41339
0.413125,0.330745
0.413125,0.413125
0.41216,0.41216
0.41064,0.328924
0.41064,0.41064
0.407788,0.407788
0.407461,0.407461
0.406318,0.33124
0.406318,0.406318
0.406258,0.326623
0.406258,0.406258
0.406016,0.406016
0.405134,0.405134
0.405103,0.405103
0.404574,0.404574
0.403922,0.403922
0.403754,0.326622
0.403754,0.403754
0.402769,0.402769
0.401655,0.401655
0.401257,0.331478
0.401257,0.401257
0.400512,0.400512
0.400229,0.400229
0.400229,0.400229
0.400229,0.400229
0.400229,0.400229
0.400229,0.400229
0.400228,0.400228
0.400228,0.400228
0.400228,0.400228
0.400227,0.400227
0.400227,0.400227
0.400227,0.400227
0.400226,0.400226
0.400223,0.400223
0.400222,0.400222
0.400211,0.400211
0.399946,0.399946
0.399945,0.399945
0.399944,0.399944
0.399944,0.399944
0.399944,0.399944
0.399944,0.399944
0.399944,0.399944
0.399943,0.399943
0.399943,0.399943
0.399943,0.399943
0.399942,0.399942
0.399942,0.399942
0.399942,0.399942
0.399942,0.399942
0.399942,0.399942
0.39994,0.39994
0.399939,0.399939
0.399939,0.399939
0.399937,0.399937
0.399932,0.399932
0.399918,0.399918
0.399699,0.399699
0.399344,0.399344
0.398889,0.398889
0.398368,0.398368
0.398112,0.398112
0.397505,0.397505
0.397268,0.3266
0.397268,0.397268
0.397145,0.397145
0.397129,0.331238
0.397129,0.397129
0.397104,0.397104
0.396843,0.396843
0.396749,0.331478
0.396749,0.396749
0.39659,0.39659
0.396541,0.396541
0.396251,0.396251
0.395414,0.395414
0.395254,0.395254
0.395154,0.395154
0.394755,0.394755
0.39451,0.39451
0.393151,0.393151
0.39299,0.39299
0.392875,0.392875
0.392623,0.392623
0.391706,0.391706
0.390262,0.390262
0.390253,0.390253
0.388601,0.388601
0.387551,0.387551
0.38724,0.38724
0.387038,0.387038
0.386154,0.386154
0.386097,0.386097
0.385867,0.385867
0.385839,0.328183
0.385839,0.385839
0.385759,0.385759
0.385028,0.385028
0.384999,0.384999
0.384544,0.33122
0.384544,0.384544
0.384496,0.384496
0.383876,0.383876
0.383717,0.383717
0.383454,0.383454
0.383183,0.383183
0.383183,0.383183
0.383183,0.383183
0.383183,0.383183
0.383183,0.383183
0.383182,0.383182
0.383182,0.383182
