0.476071,0.199295
0.476071,0.476071
0.476071,0.234078
0.476071,0.476071
0.476071,0.248337
0.476071,0.476071
0.476071,0.248407
0.476071,0.476071
0.476071,0.22141
0.476071,0.476071
0.476071,0.251703
0.476071,0.476071
0.476071,0.218451
0.476071,0.476071
0.476071,0.225629
0.476071,0.476071
0.476071,0.240095
0.476071,0.476071
0.476071,0.226067
0.476071,0.476071
0.476071,0.246921
0.476071,0.476071
0.476071,0.251324
0.476071,0.476071
0.476071,0.256153
0.476071,0.476071
0.476071,0.228436
0.476071,0.476071
0.476071,0.246277
0.476071,0.476071
0.476071,0.252686
0.476071,0.476071
0.476071,0.234944
0.476071,0.476071
0.476071,0.250489
0.476071,0.476071
0.476071,0.261214
0.476071,0.476071
0.476071,0.246521
0.476071,0.476071
0.476071,0.235216
0.476071,0.476071
0.476071,0.258576
0.476071,0.476071
0.476071,0.234079
0.476071,0.476071
0.476071,0.238968
0.476071,0.476071
0.476071,0.252478
0.476071,0.476071
0.476071,0.240551
0.476071,0.476071
0.476071,0.243477
0.476071,0.476071
0.476071,0.221267
0.476071,0.476071
0.476071,0.229267
0.476071,0.476071
0.476071,0.256506
0.476071,0.476071
0.476071,0.250867
0.476071,0.476071
0.476071,0.239756
0.476071,0.476071
0.476071,0.253088
0.476071,0.476071
0.476071,0.218183
0.476071,0.476071
0.476071,0.241875
0.476071,0.476071
0.476071,0.233464
0.476071,0.476071
0.476071,0.243697
0.476071,0.476071
0.476071,0.252435
0.476071,0.476071
0.476071,0.228407
0.476071,0.476071
0.476071,0.242237
0.476071,0.476071
0.476071,0.254233
0.476071,0.476071
0.476071,0.241681
0.476071,0.476071
0.476071,0.230064
0.476071,0.476071
0.476071,0.227554
0.476071,0.476071
0.476071,0.226712
0.476071,0.476071
0.476071,0.244274
0.476071,0.476071
0.476071,0.241606
0.476071,0.476071
0.476071,0.252602
0.476071,0.476071
0.476071,0.255226
0.476071,0.476071
0.476071,0.239424
0.476071,0.476071
0.476071,0.223772
0.476071,0.476071
0.476071,0.256066
0.476071,0.476071
0.476071,0.253078
0.476071,0.476071
0.476071,0.25423
0.476071,0.476071
0.476071,0.257281
0.476071,0.476071
0.476071,0.260309
0.476071,0.476071
0.476071,0.225687
0.476071,0.476071
0.476071,0.229408
0.476071,0.476071
0.476071,0.23414
0.476071,0.476071
0.476071,0.235045
0.476071,0.476071
0.476071,0.239957
0.476071,0.476071
0.476071,0.253183
0.476071,0.476071
0.476071,0.223896
0.476071,0.476071
0.476071,0.237982
0.476071,0.476071
0.476071,0.259954
0.476071,0.476071
0.476071,0.235531
0.476071,0.476071
0.476071,0.23298
0.476071,0.476071
0.476071,0.250727
0.476071,0.476071
0.476071,0.214041
0.476071,0.476071
0.476071,0.22324
0.476071,0.476071
0.476071,0.261382
0.476071,0.476071
0.476071,0.230936
0.476071,0.476071
0.476071,0.234055
0.476071,0.476071
0.476071,0.238831
0.476071,0.476071
0.476071,0.237467
0.476071,0.476071
0.476071,0.235475
0.476071,0.476071
0.476071,0.255933
0.476071,0.476071
0.476071,0.219644
0.476071,0.476071
0.476071,0.262296
0.476071,0.476071
0.476071,0.240849
0.476071,0.476071
0.476071,0.257163
0.476071,0.476071
0.476071,0.245624
0.476071,0.476071
0.476071,0.222581
0.476071,0.476071
0.476071,0.232079
0.476071,0.476071
0.476071,0.265608
0.476071,0.476071
0.476071,0.217113
0.476071,0.476071
0.476071,0.237799
0.476071,0.476071
0.476071,0.255387
0.476071,0.476071
0.476071,0.259478
0.476071,0.476071
0.476071,0.229223
0.476071,0.476071
0.476071,0.251821
0.476071,0.476071
0.476071,0.2245
0.476071,0.476071
0.476071,0.228889
0.476071,0.476071
0.476071,0.241925
0.476071,0.476071
0.476071,0.237545
0.476071,0.476071
0.476071,0.258805
0.476071,0.476071
0.476071,0.262177
0.476071,0.476071
0.476071,0.224822
0.476071,0.476071
0.476071,0.24276
0.476071,0.476071
0.476071,0.235434
0.476071,0.476071
0.476071,0.224538
0.476071,0.476071
0.476071,0.245513
0.476071,0.476071
0.476071,0.231399
0.476071,0.476071
0.476071,0.236898
0.476071,0.476071
0.476071,0.230424
0.476071,0.476071
0.476071,0.236338
0.476071,0.476071
0.476071,0.23185
0.476071,0.476071
0.476071,0.23068
0.476071,0.476071
0.476071,0.242053
0.476071,0.476071
0.476071,0.242024
0.476071,0.476071
0.476071,0.244127
0.476071,0.476071
0.476071,0.236507
0.476071,0.476071
0.476071,0.255332
0.476071,0.476071
0.476071,0.236467
0.476071,0.476071
0.476071,0.236229
0.476071,0.476071
0.476071,0.240841
0.476071,0.476071
0.476071,0.266269
0.476071,0.476071
0.476071,0.238278
0.476071,0.476071
0.476071,0.241413
0.476071,0.476071
0.476071,0.252683
0.476071,0.476071
0.476071,0.232406
0.476071,0.476071
0.476071,0.245757
0.476071,0.476071
0.476071,0.258298
0.476071,0.476071
0.476071,0.228731
0.476071,0.476071
0.476071,0.217286
0.476071,0.476071
0.476071,0.242394
0.476071,0.476071
0.476071,0.233771
0.476071,0.476071
0.476071,0.238666
0.476071,0.476071
0.476071,0.230781
0.476071,0.476071
0.476071,0.245255
0.476071,0.476071
0.476071,0.240257
0.476071,0.476071
0.476071,0.237235
0.476071,0.476071
0.476071,0.224608
0.476071,0.476071
0.476071,0.231908
0.476071,0.476071
0.476071,0.221386
0.476071,0.476071
0.476071,0.221606
0.476071,0.476071
0.476071,0.240062
0.476071,0.476071
0.476071,0.22752
0.476071,0.476071
0.476071,0.233555
0.476071,0.476071
0.476071,0.224693
0.476071,0.476071
0.476071,0.255431
0.476071,0.476071
0.476071,0.242084
0.476071,0.476071
0.476071,0.247259
0.476071,0.476071
0.476071,0.248123
0.476071,0.476071
0.476071,0.251038
0.476071,0.476071
0.476071,0.236495
0.476071,0.476071
0.476071,0.22839
0.476071,0.476071
0.476071,0.239714
0.476071,0.476071
0.476071,0.260254
0.476071,0.476071
0.476071,0.251835
0.476071,0.476071
0.476071,0.240508
0.476071,0.476071
0.476071,0.253744
0.476071,0.476071
0.476071,0.2301
0.476071,0.476071
0.476071,0.244106
0.476071,0.476071
0.476071,0.246146
0.476071,0.476071
0.476071,0.233934
0.476071,0.476071
0.476071,0.217647
0.476071,0.476071
0.476071,0.238461
0.476071,0.476071
0.476071,0.24394
0.476071,0.476071
0.476071,0.232596
0.476071,0.476071
0.476071,0.229366
0.476071,0.476071
0.476071,0.229403
0.476071,0.476071
0.476071,0.239268
0.476071,0.476071
0.476071,0.258914
0.476071,0.476071
0.476071,0.220632
0.476071,0.476071
0.476071,0.239016
0.476071,0.476071
0.476071,0.25055
0.476071,0.476071
0.476071,0.221164
0.476071,0.476071
0.476071,0.234863
0.476071,0.476071
0.476071,0.234793
0.476071,0.476071
0.476071,0.216789
0.476071,0.476071
0.476071,0.232491
0.476071,0.476071
0.476071,0.241977
0.476071,0.476071
0.476071,0.232645
0.476071,0.476071
0.476071,0.230076
0.476071,0.476071
0.476071,0.231557
0.476071,0.476071
0.476071,0.233301
0.476071,0.476071
0.476071,0.243765
0.476071,0.476071
0.476071,0.246658
0.476071,0.476071
0.476071,0.240883
0.476071,0.476071
0.476071,0.239684
0.476071,0.476071
0.476071,0.236325
0.476071,0.476071
0.476071,0.248648
0.476071,0.476071
0.476071,0.234546
0.476071,0.476071
0.476071,0.237926
0.476071,0.476071
0.476071,0.252871
0.476071,0.476071
0.476071,0.229346
0.476071,0.476071
0.476071,0.236253
0.476071,0.476071
0.476071,0.249764
0.476071,0.476071
0.476071,0.228277
0.476071,0.476071
0.476071,0.250178
0.476071,0.476071
0.476071,0.236973
0.476071,0.476071
0.476071,0.221152
0.476071,0.476071
0.476071,0.232319
0.476071,0.476071
0.476071,0.226196
0.476071,0.476071
0.476071,0.261436
0.476071,0.476071
0.476071,0.238184
0.476071,0.476071
0.476071,0.240046
0.476071,0.476071
0.476071,0.245226
0.476071,0.476071
0.476071,0.224223
0.476071,0.476071
0.476071,0.226595
0.476071,0.476071
0.476071,0.22989
0.476071,0.476071
0.476071,0.216179
0.476071,0.476071
0.476071,0.232835
0.476071,0.476071
0.476071,0.242247
0.476071,0.476071
0.476071,0.262025
0.476071,0.476071
0.476071,0.235266
0.476071,0.476071
0.476071,0.230615
0.476071,0.476071
0.476071,0.241263
0.476071,0.476071
0.476071,0.228318
0.476071,0.476071
0.476071,0.230054
0.476071,0.476071
0.476071,0.242995
0.476071,0.476071
0.476071,0.240409
0.476071,0.476071
0.476071,0.229047
0.476071,0.476071
0.476071,0.258162
0.476071,0.476071
0.476071,0.234624
0.476071,0.476071
0.476071,0.220892
0.476071,0.476071
0.476071,0.248862
0.476071,0.476071
0.476071,0.238486
0.476071,0.476071
0.476071,0.228413
0.476071,0.476071
0.476071,0.245701
0.476071,0.476071
0.476071,0.233101
0.476071,0.476071
0.476071,0.262287
0.476071,0.476071
0.476071,0.217314
0.476071,0.476071
0.476071,0.229011
0.476071,0.476071
0.476071,0.243508
0.476071,0.476071
0.476071,0.230896
0.476071,0.476071
0.476071,0.261665
0.476071,0.476071
0.476071,0.23163
0.476071,0.476071
0.476071,0.226637
0.476071,0.476071
0.476071,0.230774
0.476071,0.476071
0.476071,0.22854
0.476071,0.476071
0.476071,0.239539
0.476071,0.476071
0.476071,0.22565
0.476071,0.476071
0.476071,0.213179
0.476071,0.476071
0.476071,0.236365
0.476071,0.476071
0.476071,0.230849
0.476071,0.476071
0.476071,0.259435
0.476071,0.476071
0.476071,0.245458
0.476071,0.476071
0.476071,0.236004
0.476071,0.476071
0.476071,0.232382
0.476071,0.476071
0.476071,0.247441
0.476071,0.476071
0.476071,0.218036
0.476071,0.476071
0.476071,0.264527
0.476071,0.476071
0.476071,0.26605
0.476071,0.476071
0.476071,0.21555
0.476071,0.476071
0.476071,0.240613
0.476071,0.476071
0.476071,0.218578
0.476071,0.476071
0.476071,0.239262
0.476071,0.476071
0.476071,0.240936
0.476071,0.476071
0.476071,0.248715
0.476071,0.476071
0.476071,0.232931
0.476071,0.476071
0.476071,0.244611
0.476071,0.476071
0.476071,0.2275
0.476071,0.476071
0.476071,0.248972
0.476071,0.476071
0.476071,0.223235
0.476071,0.476071
0.476071,0.234479
0.476071,0.476071
0.476071,0.234998
0.476071,0.476071
0.476071,0.232632
0.476071,0.476071
0.476071,0.253115
0.476071,0.476071
0.476071,0.220045
0.476071,0.476071
0.476071,0.242221
0.476071,0.476071
0.476071,0.234869
0.476071,0.476071
0.476071,0.215915
0.476071,0.476071
0.476071,0.230367
0.476071,0.476071
0.476071,0.242429
0.476071,0.476071
0.476071,0.222071
0.476071,0.476071
0.476071,0.24398
0.476071,0.476071
0.476071,0.225012
0.476071,0.476071
0.476071,0.238203
0.476071,0.476071
0.476071,0.236738
0.476071,0.476071
0.476071,0.252967
0.476071,0.476071
0.476071,0.231379
0.476071,0.476071
0.476071,0.229994
0.476071,0.476071
0.476071,0.238256
0.476071,0.476071
0.476071,0.23196
0.476071,0.476071
0.476071,0.232932
0.476071,0.476071
0.476071,0.237759
0.476071,0.476071
