0.751049,0.0179592
0.751049,0.751049
0.717224,0.52008
0.717224,0.717224
0.677603,0.437583
0.677603,0.677603
0.639247,0.639247
0.623115,0.372818
0.623115,0.623115
0.596041,0.596041
0.595903,0.475289
0.595903,0.595903
0.571038,0.571038
0.536554,0.450447
0.536554,0.536554
0.52571,0.52571
0.480222,0.480222
0.479862,0.479862
0.456637,0.456637
0.455253,0.395163
0.455253,0.455253
0.453717,0.453717
0.448957,0.448957
0.445278,0.340265
0.445278,0.445278
0.441402,0.441402
0.42758,0.42758
0.423989,0.423989
0.423498,0.423498
0.420121,0.154092
0.420121,0.420121
0.42012,0.326072
0.42012,0.42012
0.420119,0.31666
0.420119,0.420119
0.4197,0.318001
0.4197,0.4197
0.419496,0.317257
0.419496,0.419496
0.418707,0.317411
0.418707,0.418707
0.418278,0.294673
0.418278,0.418278
0.416073,0.297382
0.416073,0.416073
0.416011,0.416011
0.415905,0.415905
0.415808,0.276999
0.415808,0.415808
0.414401,0.313404
0.414401,0.414401
0.411732,0.296426
0.411732,0.411732
0.411627,0.310021
0.411627,0.411627
0.409928,0.316336
0.409928,0.409928
0.409721,0.322499
0.409721,0.409721
0.408954,0.311385
0.408954,0.408954
0.406713,0.406713
0.40004,0.314468
0.40004,0.40004
0.399271,0.399271
0.399271,0.399271
0.39927,0.39927
0.398872,0.398872
0.398678,0.398678
0.397928,0.397928
0.39752,0.39752
0.395424,0.395424
0.395173,0.395173
0.393836,0.393836
0.392313,0.392313
0.391952,0.310488
0.391952,0.391952
0.391299,0.391299
0.391199,0.391199
0.389584,0.389584
0.389388,0.389388
0.388659,0.388659
0.388571,0.388571
0.383345,0.383345
0.383155,0.314668
0.383155,0.383155
0.382266,0.382266
0.382266,0.382266
0.382265,0.382265
0.381884,0.381884
0.381698,0.381698
0.38098,0.38098
0.380589,0.380589
0.380188,0.380188
0.379664,0.317728
0.379664,0.379664
0.379575,0.379575
0.378583,0.378583
0.378343,0.378343
0.377062,0.377062
0.374933,0.309864
0.374933,0.374933
0.374634,0.374634
0.374538,0.374538
0.372992,0.372992
0.372804,0.372804
0.372501,0.372501
0.372105,0.372105
0.366265,0.302653
0.366265,0.366265
0.364259,0.364259
0.36414,0.36414
0.363995,0.363995
0.3616,0.3616
0.360823,0.360823
0.360421,0.360421
0.360421,0.360421
0.36042,0.36042
0.36006,0.36006
0.359885,0.359885
0.359208,0.359208
0.35884,0.35884
0.357047,0.281039
0.357047,0.357047
0.356949,0.356949
0.356722,0.356722
0.356636,0.356636
0.356326,0.356326
0.355942,0.323871
